,YearsExperience,Salary
3680,12.8,356309.0
3681,16.5,499335.0
3682,35.5,1442850.0
3683,7.7,201332.0
3684,7.7,198765.0
3685,16.1,475509.0
3686,2.5,80191.0
3687,46.6,2155406.0
3688,30.8,1164367.0
3689,33.1,1278922.0
3690,24.5,829220.0
3691,28.6,1037276.0
3692,17.9,555398.0
3693,39.2,1663995.0
3694,15.9,473104.0
3695,11.0,317025.0
3696,9.2,231249.0
3697,3.4,100475.0
3698,25.3,855738.0
3699,20.8,650608.0
3700,26.9,939787.0
3701,4.6,122888.0
3702,11.1,318716.0
3703,10.7,300963.0
3704,16.6,491944.0
3705,18.0,537641.0
3706,10.9,291005.0
3707,37.6,1542658.0
3708,26.5,937870.0
3709,49.8,2441154.0
3710,41.2,1784611.0
3711,49.1,2364278.0
3712,0.4,40139.0
3713,33.4,1290947.0
3714,22.3,735088.0
3715,45.2,2129392.0
3716,30.7,1141386.0
3717,31.1,1144108.0
3718,47.9,2228991.0
3719,34.1,1323664.0
3720,16.0,484947.0
3721,45.8,2081607.0
3722,47.2,2214235.0
3723,19.3,572819.0
3724,27.0,939656.0
3725,14.1,410416.0
3726,45.6,2058844.0
3727,41.1,1794607.0
3728,18.7,585714.0
3729,40.1,1730189.0
3730,22.3,746101.0
3731,2.2,73096.0
3732,44.9,2039624.0
3733,9.6,263596.0
3734,25.7,878557.0
3735,47.4,2194445.0
3736,8.4,224649.0
3737,47.8,2244168.0
3738,26.9,929423.0
3739,0.4,40848.0
3740,3.3,100995.0
3741,33.5,1325843.0
3742,38.7,1625829.0
3743,43.2,1948485.0
3744,21.2,698033.0
3745,5.2,146508.0
3746,26.9,939780.0
3747,35.1,1366474.0
3748,48.8,2331777.0
3749,38.8,1635568.0
3750,32.3,1229201.0
3751,47.0,2213119.0
3752,37.3,1539999.0
3753,7.7,199266.0
3754,23.0,746208.0
3755,16.6,495133.0
3756,4.4,117356.0
3757,2.7,89574.0
3758,39.7,1692789.0
3759,27.9,1003918.0
3760,28.7,1030394.0
3761,11.4,305741.0
3762,12.9,369238.0
3763,19.4,611680.0
3764,31.5,1172198.0
3765,21.7,701580.0
3766,0.8,43982.0
3767,33.7,1335164.0
3768,26.7,933506.0
3769,32.1,1230942.0
3770,30.9,1149903.0
3771,37.8,1577442.0
3772,29.3,1059002.0
3773,35.0,1367368.0
3774,3.6,98289.0
3775,46.4,2155188.0
3776,5.3,143696.0
3777,39.3,1637156.0
3778,15.1,424649.0
3779,4.3,106977.0
3780,38.3,1655362.0
3781,21.9,726516.0
3782,19.8,608484.0
3783,33.0,1280540.0
3784,23.7,782197.0
3785,26.7,969613.0
3786,6.8,182539.0
3787,19.5,619172.0
3788,39.9,1699833.0
3789,27.3,1001173.0
3790,48.0,2265322.0
3791,7.2,189855.0
3792,33.9,1318330.0
3793,45.7,2038764.0
3794,39.8,1682313.0
3795,36.5,1475912.0
3796,18.7,577360.0
3797,47.5,2193782.0
3798,27.7,977721.0
3799,27.8,978104.0
3800,6.2,158074.0
3801,0.3,35039.0
3802,29.8,1091210.0
3803,26.9,948952.0
3804,47.3,2223110.0
3805,15.2,434142.0
3806,37.4,1532302.0
3807,45.2,2032456.0
3808,17.2,500426.0
3809,20.6,645623.0
3810,32.3,1282640.0
3811,25.6,884060.0
3812,8.0,205568.0
3813,11.0,298148.0
3814,41.7,1840148.0
3815,9.7,261889.0
3816,9.1,246434.0
3817,40.0,1712331.0
3818,42.6,1857584.0
3819,42.6,1872202.0
3820,46.6,2107515.0
3821,49.7,2391157.0
3822,23.1,752624.0
3823,27.5,969373.0
3824,14.5,418758.0
3825,3.4,103880.0
3826,4.9,127000.0
3827,36.3,1458925.0
3828,24.4,793258.0
3829,16.5,500265.0
3830,6.4,165743.0
3831,32.8,1297703.0
3832,5.0,131104.0
3833,31.0,1159327.0
3834,45.0,2058367.0
3835,15.9,487711.0
3836,22.5,751193.0
3837,30.8,1148493.0
3838,15.3,451208.0
3839,29.2,1049188.0
3840,28.3,1012175.0
3841,18.2,558684.0
3842,15.8,449141.0
3843,21.4,690577.0
3844,0.2,36623.0
3845,12.3,350792.0
3846,11.1,299694.0
3847,37.0,1489791.0
3848,21.8,698916.0
3849,42.0,1827722.0
3850,6.7,177661.0
3851,36.6,1481880.0
3852,43.9,1983787.0
3853,23.1,758002.0
3854,17.9,533440.0
3855,15.3,457472.0
3856,27.6,998248.0
3857,8.8,233142.0
3858,30.3,1123503.0
3859,42.1,1884371.0
3860,42.9,1904901.0
3861,7.0,184032.0
3862,26.9,977477.0
3863,13.2,396383.0
3864,44.3,2005203.0
3865,3.8,103801.0
3866,3.8,109122.0
3867,0.9,47909.0
3868,25.4,883371.0
3869,1.6,67682.0
3870,29.1,1064153.0
3871,20.3,639623.0
3872,29.5,1102123.0
3873,45.3,2109194.0
3874,27.6,999512.0
3875,27.2,973578.0
3876,49.9,2429101.0
3877,23.6,779159.0
3878,38.8,1586972.0
3879,18.3,567746.0
3880,11.2,320223.0
3881,38.6,1636596.0
3882,36.7,1484103.0
3883,14.5,426529.0
3884,23.2,784517.0
3885,25.5,881947.0
3886,19.8,600201.0
3887,25.1,864875.0
3888,33.1,1257552.0
3889,42.4,1837136.0
3890,40.3,1752482.0
3891,30.7,1152125.0
3892,8.3,207985.0
3893,25.7,916903.0
3894,22.3,752190.0
3895,9.0,243854.0
3896,47.4,2221921.0
3897,33.0,1298229.0
3898,48.4,2292086.0
3899,36.8,1534717.0
3900,24.2,822200.0
3901,17.9,577283.0
3902,10.9,299949.0
3903,24.4,834505.0
3904,3.1,82891.0
3905,18.5,548773.0
3906,2.1,66216.0
3907,10.3,280197.0
3908,45.4,2065414.0
3909,18.1,572861.0
3910,23.5,801022.0
3911,22.7,730139.0
3912,2.3,75430.0
3913,49.0,2361149.0
3914,16.2,478195.0
3915,35.2,1374405.0
3916,26.1,903324.0
3917,41.5,1770878.0
3918,41.7,1798465.0
3919,13.2,370336.0
3920,27.2,960088.0
3921,8.7,228983.0
3922,32.7,1277818.0
3923,18.3,530523.0
3924,32.7,1248903.0
3925,41.8,1839481.0
3926,25.8,897130.0
3927,18.8,580133.0
3928,45.4,2030272.0
3929,25.8,877263.0
3930,17.6,537207.0
3931,43.4,1952005.0
3932,24.3,819253.0
3933,24.1,834069.0
3934,30.2,1111275.0
3935,25.1,885202.0
3936,6.9,177046.0
3937,8.3,224074.0
3938,3.9,104945.0
3939,32.2,1220878.0
3940,10.6,291036.0
3941,9.3,242978.0
3942,18.1,549254.0
3943,35.9,1417113.0
3944,5.9,156112.0
3945,11.5,323094.0
3946,40.6,1780586.0
3947,36.0,1435959.0
3948,24.1,822498.0
3949,23.9,802842.0
3950,10.5,274152.0
3951,8.1,205812.0
3952,41.7,1817300.0
3953,1.1,55361.0
3954,2.2,73193.0
3955,28.7,1046414.0
3956,8.1,213065.0
3957,31.5,1172535.0
3958,2.0,67470.0
3959,28.6,1028606.0
3960,2.8,78774.0
3961,12.9,349365.0
3962,9.0,253924.0
3963,47.9,2277446.0
3964,30.0,1142282.0
3965,28.2,1044048.0
3966,0.9,39906.0
3967,36.0,1448162.0
3968,33.1,1296001.0
3969,14.2,404943.0
3970,4.3,113787.0
3971,22.5,747214.0
3972,49.6,2368606.0
3973,43.4,1885501.0
3974,8.5,225100.0
3975,41.5,1833108.0
3976,30.0,1081527.0
3977,39.7,1700635.0
3978,41.0,1822149.0
3979,9.1,257692.0
3980,33.0,1280138.0
3981,13.2,364244.0
3982,36.2,1490225.0
3983,17.1,494342.0
3984,22.7,749010.0
3985,29.5,1089205.0
3986,11.5,329318.0
3987,19.3,597891.0
3988,5.4,146238.0
3989,10.1,266397.0
3990,43.0,1887203.0
3991,25.2,863900.0
3992,21.0,685204.0
3993,7.5,200668.0
3994,4.8,136496.0
3995,23.8,822864.0
3996,30.7,1139314.0
3997,2.0,69846.0
3998,39.2,1688186.0
3999,25.2,861901.0
4000,5.9,157710.0
4001,24.1,828308.0
4002,6.5,172237.0
4003,30.2,1107327.0
4004,41.4,1782009.0
4005,44.8,2050843.0
4006,38.7,1621513.0
4007,32.5,1248501.0
4008,26.1,912756.0
4009,18.5,584202.0
4010,2.2,70393.0
4011,26.5,934608.0
4012,11.5,309739.0
4013,40.1,1749608.0
4014,39.5,1656265.0
4015,19.1,592258.0
4016,29.5,1063203.0
4017,37.1,1507093.0
4018,38.1,1582442.0
4019,34.8,1378697.0
4020,4.9,139951.0
4021,6.7,172311.0
4022,23.9,834955.0
4023,11.6,318878.0
4024,43.0,1943165.0
4025,14.2,419993.0
4026,43.8,1971964.0
4027,20.4,638373.0
4028,9.5,264601.0
4029,35.5,1403947.0
4030,39.5,1723625.0
4031,28.9,1018810.0
4032,5.9,148410.0
4033,0.4,39273.0
4034,32.7,1235185.0
4035,34.4,1358683.0
4036,15.8,436410.0
4037,18.1,537732.0
4038,7.7,211927.0
4039,32.6,1275490.0
4040,12.7,347225.0
4041,42.7,1935241.0
4042,21.2,659188.0
4043,18.3,579319.0
4044,13.8,359456.0
4045,34.0,1349961.0
4046,37.7,1529036.0
4047,20.7,660787.0
4048,39.2,1639945.0
4049,24.1,802404.0
4050,18.5,573894.0
4051,27.7,977753.0
4052,12.7,359456.0
4053,15.3,458524.0
4054,17.2,531122.0
4055,35.3,1413325.0
4056,36.8,1522306.0
4057,42.7,1901067.0
4058,33.0,1234846.0
4059,37.4,1574816.0
4060,22.3,717000.0
4061,35.0,1409654.0
4062,8.1,213685.0
4063,10.7,288037.0
4064,20.0,626221.0
4065,16.9,494546.0
4066,27.5,968520.0
4067,34.9,1394532.0
4068,35.3,1399751.0
4069,8.0,206220.0
4070,48.2,2300377.0
4071,0.3,31200.0
4072,4.6,118725.0
4073,7.3,196727.0
4074,46.3,2165439.0
4075,21.8,740648.0
4076,3.2,95851.0
4077,11.1,305667.0
4078,4.0,110544.0
4079,1.9,69614.0
4080,19.2,611140.0
4081,49.2,2346937.0
4082,30.7,1140903.0
4083,26.1,907669.0
4084,35.6,1428868.0
4085,29.9,1098859.0
4086,47.3,2182457.0
4087,41.0,1772115.0
4088,32.0,1214400.0
4089,21.9,685061.0
4090,10.1,273713.0
4091,32.8,1294855.0
4092,40.2,1729657.0
4093,14.3,393879.0
4094,1.7,58919.0
4095,30.0,1125293.0
4096,25.8,887178.0
4097,11.6,321450.0
4098,8.5,212595.0
4099,1.8,60894.0
4100,12.0,331160.0
4101,0.0,33691.0
4102,7.9,217047.0
4103,49.8,2399978.0
4104,39.0,1648650.0
4105,17.7,522023.0
4106,19.8,635874.0
4107,29.3,1062801.0
4108,25.9,899117.0
4109,36.8,1524750.0
4110,3.4,96248.0
4111,4.5,121605.0
4112,14.2,422366.0
4113,41.5,1819251.0
4114,45.8,2112397.0
4115,17.4,518586.0
4116,48.2,2269026.0
4117,13.8,401037.0
4118,30.3,1121917.0
4119,9.7,240932.0
4120,46.5,2137432.0
4121,28.7,1014585.0
4122,13.1,356382.0
4123,20.4,642744.0
4124,5.3,143690.0
4125,3.6,102549.0
4126,14.7,422167.0
4127,47.4,2228328.0
4128,40.1,1696894.0
4129,47.8,2235320.0
4130,43.8,1956166.0
4131,40.7,1724120.0
4132,28.7,1036376.0
4133,34.7,1412656.0
4134,48.3,2341779.0
4135,28.2,980229.0
4136,38.5,1614573.0
4137,37.9,1569472.0
4138,48.1,2215302.0
4139,22.9,758500.0
4140,23.0,750143.0
4141,29.3,1050789.0
4142,1.4,55816.0
4143,5.8,144335.0
4144,3.4,97803.0
4145,31.7,1219849.0
4146,49.7,2422245.0
4147,33.8,1294931.0
4148,11.5,315013.0
4149,15.8,473159.0
4150,47.8,2256785.0
4151,25.8,870760.0
4152,0.5,41978.0
4153,41.6,1842529.0
4154,12.4,367959.0
4155,4.7,126899.0
4156,33.7,1321940.0
4157,41.1,1757651.0
4158,3.8,96806.0
4159,46.6,2219338.0
4160,23.8,783053.0
4161,17.7,521372.0
4162,44.7,1984110.0
4163,13.5,359781.0
4164,47.4,2232310.0
4165,34.2,1333280.0
4166,45.5,2109010.0
4167,24.9,856265.0
4168,10.0,266592.0
4169,36.8,1512934.0
4170,43.6,1899924.0
4171,10.3,277629.0
4172,10.1,279944.0
4173,12.5,345890.0
4174,30.9,1158656.0
4175,7.8,203196.0
4176,5.3,144259.0
4177,46.0,2064164.0
4178,33.8,1325972.0
4179,33.2,1284711.0
4180,30.7,1152429.0
4181,38.2,1593331.0
4182,27.1,962484.0
4183,2.1,76706.0
4184,24.1,822984.0
4185,31.0,1142137.0
4186,24.6,854260.0
4187,49.3,2400543.0
4188,44.8,2035215.0
4189,43.4,1867608.0
4190,24.5,846832.0
4191,49.2,2347706.0
4192,45.8,2153101.0
4193,14.0,383552.0
4194,11.1,311339.0
4195,28.8,1064485.0
4196,2.7,82264.0
4197,40.0,1713967.0
4198,23.9,809804.0
4199,27.0,936134.0
4200,25.1,841561.0
4201,19.7,636024.0
4202,34.3,1406544.0
4203,8.7,248631.0
4204,48.8,2342265.0
4205,34.9,1400791.0
4206,23.0,756994.0
4207,34.5,1371247.0
4208,0.6,33094.0
4209,10.5,292045.0
4210,29.1,1076584.0
4211,16.3,476568.0
4212,30.6,1121338.0
4213,13.0,386749.0
4214,27.4,976419.0
4215,11.9,356623.0
4216,23.6,782895.0
4217,30.7,1165741.0
4218,18.3,548290.0
4219,24.9,861750.0
4220,10.5,274515.0
4221,35.0,1407912.0
4222,18.6,585614.0
4223,42.7,1869105.0
4224,14.0,398254.0
4225,9.0,239900.0
4226,6.6,181196.0
4227,28.8,1041905.0
4228,11.4,315535.0
4229,5.0,131765.0
4230,13.5,391151.0
4231,11.8,323086.0
4232,21.6,712527.0
4233,19.0,594610.0
4234,7.3,197598.0
4235,48.0,2299371.0
4236,7.5,202589.0
4237,40.3,1691933.0
4238,8.8,253656.0
4239,25.0,839801.0
4240,49.8,2407987.0
4241,42.5,1909390.0
4242,25.9,895138.0
4243,36.0,1455237.0
4244,39.3,1689731.0
4245,15.0,442065.0
4246,28.1,1009356.0
4247,28.4,1043589.0
4248,19.9,624263.0
4249,34.5,1332492.0
4250,3.0,83516.0
4251,40.7,1749228.0
4252,23.8,768627.0
4253,31.5,1184514.0
4254,22.5,733422.0
4255,16.7,507448.0
4256,18.0,561907.0
4257,28.0,1003253.0
4258,46.6,2143145.0
4259,12.9,343618.0
4260,1.0,48023.0
4261,6.1,168798.0
4262,43.4,1942250.0
4263,48.2,2283374.0
4264,9.9,270273.0
4265,28.8,1020225.0
4266,32.5,1274590.0
4267,8.7,231418.0
4268,39.0,1650307.0
4269,17.8,550989.0
4270,33.7,1301849.0
4271,24.4,814024.0
4272,36.8,1497959.0
4273,44.5,1967245.0
4274,19.1,584152.0
4275,14.3,402965.0
4276,31.6,1197781.0
4277,7.2,186512.0
4278,8.4,214575.0
4279,40.4,1791243.0
4280,16.9,503964.0
4281,31.6,1203107.0
4282,28.6,1058957.0
4283,42.4,1847181.0
4284,3.6,106062.0
4285,8.1,212345.0
4286,11.4,306476.0
4287,15.8,477809.0
4288,14.6,419606.0
4289,13.4,377243.0
4290,32.2,1218824.0
4291,13.6,384063.0
4292,22.2,746033.0
4293,43.1,1923719.0
4294,18.2,566695.0
4295,29.3,1106415.0
4296,48.3,2346266.0
4297,20.7,647772.0
4298,9.2,233806.0
4299,1.2,50806.0
4300,36.4,1468943.0
4301,33.1,1313006.0
4302,47.0,2175201.0
4303,35.0,1385495.0
4304,4.0,109984.0
4305,8.3,218994.0
4306,5.2,142356.0
4307,3.2,97267.0
4308,43.9,1988437.0
4309,27.4,987912.0
4310,1.3,54420.0
4311,19.9,613115.0
4312,38.2,1585207.0
4313,4.2,111832.0
4314,13.1,370338.0
4315,7.8,205792.0
4316,32.7,1242516.0
4317,44.3,2000584.0
4318,15.5,462321.0
4319,12.4,352087.0
4320,14.2,414554.0
4321,31.3,1199644.0
4322,6.6,173228.0
4323,41.9,1848847.0
4324,1.4,57764.0
4325,33.2,1305839.0
4326,43.0,1903595.0
4327,16.3,525348.0
4328,23.8,819513.0
4329,48.7,2335689.0
4330,27.0,951695.0
4331,13.6,386145.0
4332,22.2,704495.0
4333,48.5,2265041.0
4334,34.9,1413671.0
4335,8.9,232695.0
4336,29.9,1105219.0
4337,31.6,1203776.0
4338,31.8,1205272.0
4339,28.2,1023366.0
4340,26.2,933367.0
4341,32.0,1226859.0
4342,15.5,454172.0
4343,17.4,531240.0
4344,27.0,954462.0
4345,40.2,1749189.0
4346,22.1,721145.0
4347,18.3,578642.0
4348,13.0,363176.0
4349,15.2,433725.0
4350,0.0,26399.0
4351,40.8,1734714.0
4352,42.4,1838911.0
4353,17.2,511418.0
4354,23.5,774961.0
4355,0.4,40656.0
4356,46.1,2181053.0
4357,47.3,2232775.0
4358,23.9,779969.0
4359,0.5,38575.0
4360,21.5,683062.0
4361,14.6,415924.0
4362,11.6,316187.0
4363,0.4,44524.0
4364,18.7,563784.0
4365,20.6,664877.0
4366,28.0,1018337.0
4367,19.7,631352.0
4368,8.2,221627.0
4369,36.9,1524532.0
4370,19.5,619971.0
4371,18.9,590784.0
4372,13.1,356970.0
4373,21.1,677194.0
4374,12.0,342979.0
4375,38.2,1579095.0
4376,45.5,2070429.0
4377,40.4,1705593.0
4378,34.2,1340954.0
4379,14.2,388608.0
4380,37.1,1463657.0
4381,40.4,1737950.0
4382,20.6,671121.0
4383,42.7,1890209.0
4384,9.1,249937.0
4385,14.5,420639.0
4386,31.8,1209689.0
4387,30.9,1142192.0
4388,13.6,376455.0
4389,31.1,1153049.0
4390,9.4,244803.0
4391,1.0,55999.0
4392,2.5,75423.0
4393,26.7,952411.0
4394,9.3,242171.0
4395,5.1,138084.0
4396,13.5,395009.0
4397,35.8,1459622.0
4398,36.4,1467182.0
4399,11.6,339840.0
4400,7.5,191107.0
4401,24.7,854256.0
4402,17.1,521359.0
4403,15.6,440282.0
4404,40.0,1693696.0
4405,49.9,2411720.0
4406,23.2,763079.0
4407,39.6,1689908.0
4408,16.5,489387.0
4409,42.2,1902956.0
4410,47.6,2240052.0
4411,2.8,87188.0
4412,38.8,1637281.0
4413,3.6,100308.0
4414,23.5,782627.0
4415,9.6,243661.0
4416,42.1,1867680.0
4417,40.9,1768925.0
4418,41.4,1816812.0
4419,6.1,155590.0
4420,38.4,1614015.0
4421,12.4,335373.0
4422,38.6,1612881.0
4423,22.1,740994.0
4424,36.9,1532328.0
4425,1.7,54655.0
4426,23.0,763689.0
4427,38.5,1631629.0
4428,26.1,905552.0
4429,49.1,2337489.0
4430,23.6,775098.0
4431,34.1,1347330.0
4432,15.6,460288.0
4433,16.2,476534.0
4434,31.5,1172137.0
4435,2.1,69310.0
4436,46.9,2214107.0
4437,26.0,886231.0
4438,12.7,355183.0
4439,31.9,1193578.0
4440,9.9,272991.0
4441,44.4,2040291.0
4442,43.2,1934472.0
4443,10.9,298909.0
4444,5.6,139584.0
4445,31.6,1164285.0
4446,16.2,487532.0
4447,8.4,229275.0
4448,13.8,389663.0
4449,6.0,162486.0
4450,39.5,1656004.0
4451,0.4,37169.0
4452,2.1,74145.0
4453,39.2,1644495.0
4454,23.8,788368.0
4455,29.8,1084870.0
4456,18.6,546691.0
4457,4.5,113279.0
4458,7.9,208609.0
4459,4.6,126689.0
4460,30.9,1151645.0
4461,46.5,2163995.0
4462,49.8,2390350.0
4463,31.3,1213659.0
4464,3.0,89417.0
4465,32.2,1247455.0
4466,35.1,1389692.0
4467,39.6,1663245.0
4468,6.3,164712.0
4469,11.6,324420.0
4470,49.1,2358113.0
4471,39.4,1688697.0
4472,37.8,1558031.0
4473,40.3,1717534.0
4474,21.9,716924.0
4475,9.6,256722.0
4476,34.5,1329486.0
4477,17.9,518193.0
4478,6.7,168823.0
4479,44.9,2018273.0
4480,24.3,797449.0
4481,21.9,713586.0
4482,14.7,438593.0
4483,34.9,1406359.0
4484,9.5,258866.0
4485,9.3,243756.0
4486,17.4,502727.0
4487,36.6,1465944.0
4488,13.8,395575.0
4489,41.6,1834402.0
4490,45.7,2121083.0
4491,27.7,981779.0
4492,3.4,93970.0
4493,7.8,202194.0
4494,14.8,434111.0
4495,13.2,377288.0
4496,18.4,576162.0
4497,0.0,28724.0
4498,31.9,1202025.0
4499,19.0,566526.0
4500,9.3,251805.0
4501,0.9,46810.0
4502,42.8,1861295.0
4503,38.8,1652847.0
4504,11.9,325254.0
4505,36.1,1456672.0
4506,32.9,1303024.0
4507,26.9,926875.0
4508,19.4,607930.0
4509,26.2,896589.0
4510,24.9,838275.0
4511,27.6,995741.0
4512,30.7,1131626.0
4513,16.1,489182.0
4514,32.0,1184705.0
4515,5.5,137431.0
4516,26.2,909860.0
4517,3.3,96163.0
4518,41.8,1825855.0
4519,6.5,160831.0
4520,43.7,1955003.0
4521,10.1,288963.0
4522,24.3,839864.0
4523,4.9,138773.0
4524,28.6,1024623.0
4525,41.8,1857880.0
4526,32.9,1258715.0
4527,26.3,943325.0
4528,35.1,1385714.0
4529,12.8,335063.0
4530,18.3,559712.0
4531,30.3,1122542.0
4532,3.5,104757.0
4533,46.5,2147327.0
4534,10.4,290776.0
4535,24.6,838445.0
4536,44.5,2009887.0
4537,4.0,109617.0
4538,40.1,1701377.0
4539,3.0,92192.0
4540,27.9,1029647.0
4541,46.9,2208094.0
4542,20.8,671977.0
4543,18.5,568749.0
4544,35.4,1417702.0
4545,41.2,1788366.0
4546,13.3,374969.0
4547,2.0,62413.0
4548,3.5,99148.0
4549,15.2,445622.0
4550,47.2,2219272.0
4551,48.0,2301607.0
4552,4.9,140049.0
4553,36.3,1426498.0
4554,26.6,947518.0
4555,9.5,243398.0
4556,26.3,955710.0
4557,12.4,339545.0
4558,31.3,1172844.0
4559,8.9,244318.0
4560,37.5,1581584.0
4561,20.8,645404.0
4562,5.3,143679.0
4563,31.9,1179333.0
4564,17.9,551178.0
4565,22.9,747301.0
4566,33.3,1302135.0
4567,44.1,2003267.0
4568,8.3,226884.0
4569,9.0,235087.0
4570,20.1,620687.0
4571,16.9,498685.0
4572,7.9,210755.0
4573,49.9,2439309.0
4574,22.2,712212.0
4575,17.6,526322.0
4576,15.8,462854.0
4577,49.6,2445201.0
4578,16.2,461201.0
4579,18.6,573161.0
4580,38.2,1553689.0
4581,21.5,703890.0
4582,36.3,1500166.0
4583,30.4,1122138.0
4584,28.2,998714.0
4585,10.7,282295.0
4586,38.3,1609560.0
4587,46.3,2113834.0
4588,12.7,366838.0
4589,48.1,2286091.0
4590,22.4,737561.0
4591,19.9,633879.0
4592,36.3,1464309.0
4593,49.1,2351054.0
4594,29.8,1073419.0
4595,25.9,895182.0
4596,49.7,2421882.0
4597,15.1,442606.0
4598,15.0,434899.0
4599,11.1,285563.0
4600,42.8,1904533.0
4601,1.1,56507.0
4602,41.1,1796753.0
4603,34.5,1372992.0
4604,13.8,388711.0
4605,27.7,987502.0
4606,27.8,1014244.0
4607,46.3,2189864.0
4608,7.7,204407.0
4609,1.9,63929.0
4610,17.8,543325.0
4611,6.9,186236.0
4612,18.4,581808.0
4613,29.1,1065770.0
4614,11.6,321177.0
4615,40.6,1738012.0
4616,4.6,114288.0
4617,20.0,617603.0
4618,45.9,2144194.0
4619,36.7,1491513.0
4620,36.2,1461066.0
4621,39.6,1668976.0
4622,8.6,223019.0
4623,41.3,1817591.0
4624,34.5,1358085.0
4625,28.8,1029137.0
4626,45.4,2080798.0
4627,29.8,1124221.0
4628,15.0,437612.0
4629,36.5,1469126.0
4630,28.8,1067373.0
4631,3.9,111125.0
4632,2.8,87403.0
4633,38.5,1581910.0
4634,17.4,535427.0
4635,40.9,1758841.0
4636,20.8,643923.0
4637,43.4,1924393.0
4638,43.5,1939069.0
4639,11.3,308974.0
4640,32.6,1261480.0
4641,30.1,1135497.0
4642,0.6,45472.0
4643,38.9,1652037.0
4644,19.1,604082.0
4645,15.2,447746.0
4646,2.1,65721.0
4647,27.0,934576.0
4648,7.5,191813.0
4649,25.1,869118.0
4650,11.0,291787.0
4651,2.5,73511.0
4652,36.6,1475517.0
4653,19.6,608539.0
4654,22.3,730757.0
4655,29.8,1107271.0
4656,25.2,847396.0
4657,11.1,295103.0
4658,14.5,406375.0
4659,19.7,638475.0
4660,6.6,182153.0
4661,4.1,116835.0
4662,28.6,1045989.0
4663,2.5,83156.0
4664,20.0,623859.0
4665,4.3,118080.0
4666,25.1,838190.0
4667,38.7,1604934.0
4668,6.5,169733.0
4669,6.7,187143.0
4670,28.0,1012815.0
4671,24.4,832121.0
4672,32.6,1263666.0
4673,9.8,252547.0
4674,30.8,1158076.0
4675,36.8,1512454.0
4676,12.3,340837.0
4677,3.6,98868.0
4678,38.8,1600174.0
4679,16.2,494323.0
4680,46.2,2100541.0
4681,4.5,124029.0
4682,33.6,1336037.0
4683,21.2,697533.0
4684,17.4,508066.0
4685,16.0,472770.0
4686,29.7,1102678.0
4687,1.2,57658.0
4688,15.2,438707.0
4689,49.4,2397469.0
4690,30.8,1125679.0
4691,49.5,2393238.0
4692,22.1,713332.0
4693,7.3,180908.0
4694,2.2,63987.0
4695,40.9,1745276.0
4696,10.0,269155.0
4697,18.7,558933.0
4698,37.9,1534688.0
4699,42.6,1888169.0
4700,5.6,145422.0
4701,2.7,81012.0
4702,47.4,2273735.0
4703,46.3,2136501.0
4704,43.4,1964495.0
4705,41.0,1800983.0
4706,0.7,41358.0
4707,34.7,1360766.0
4708,5.6,142783.0
4709,22.5,735963.0
4710,1.1,50834.0
4711,10.5,294990.0
4712,26.9,969946.0
4713,10.2,274014.0
4714,26.2,896551.0
4715,12.9,344212.0
4716,24.2,808556.0
4717,36.5,1519488.0
4718,7.1,185179.0
4719,34.9,1378385.0
4720,0.9,57261.0
4721,29.2,1049421.0
4722,33.2,1316884.0
4723,2.2,64546.0
4724,8.5,232264.0
4725,14.2,405480.0
4726,39.5,1667682.0
4727,30.9,1145931.0
4728,2.7,80482.0
4729,32.7,1266151.0
4730,0.4,40767.0
4731,19.4,598160.0
4732,13.6,381789.0
4733,42.6,1861499.0
4734,33.0,1304817.0
4735,43.2,1927351.0
4736,1.0,47101.0
4737,43.4,1896191.0
4738,32.5,1254740.0
4739,11.6,323054.0
4740,19.0,587908.0
4741,48.8,2301727.0
4742,5.0,133340.0
4743,15.8,456001.0
4744,43.3,1916077.0
4745,26.6,933961.0
4746,9.3,258219.0
4747,25.0,869356.0
4748,22.9,786562.0
4749,46.3,2132464.0
4750,1.1,56763.0
4751,12.4,349939.0
4752,26.5,953265.0
4753,16.7,485569.0
4754,19.7,600025.0
4755,7.9,216890.0
4756,17.3,527374.0
4757,17.6,515642.0
4758,31.3,1155982.0
4759,11.8,324044.0
4760,48.9,2341326.0
4761,25.1,843510.0
4762,40.6,1777040.0
4763,31.3,1190654.0
4764,43.9,1979949.0
4765,44.5,2017090.0
4766,40.7,1766405.0
4767,1.5,57649.0
4768,27.7,975829.0
4769,14.0,399090.0
4770,7.6,202534.0
4771,44.9,2048832.0
4772,32.8,1266621.0
4773,4.4,118565.0
4774,19.1,591179.0
4775,48.0,2320364.0
4776,30.6,1155521.0
4777,31.3,1166352.0
4778,11.4,316890.0
4779,12.0,326738.0
4780,7.6,205175.0
4781,48.5,2299881.0
4782,45.5,2059523.0
4783,16.5,467889.0
4784,27.1,931728.0
4785,10.3,276216.0
4786,6.9,189185.0
4787,27.1,941174.0
4788,40.0,1686801.0
4789,43.1,1905030.0
4790,15.4,460300.0
4791,35.3,1434184.0
4792,26.2,935603.0
4793,6.8,191360.0
4794,49.8,2378620.0
4795,48.8,2317087.0
4796,7.3,189271.0
4797,46.7,2191178.0
4798,45.9,2115472.0
4799,15.9,452064.0
4800,27.9,974345.0
4801,47.4,2214257.0
4802,5.9,155180.0
4803,15.9,466202.0
4804,44.0,1979718.0
4805,36.4,1479471.0
